Truck ID,Component Description,Category Group,Installation Date,Age (Days),Current Health (%),Projected 50% Date
30006613,RODAMIENTO 534176,CLUSTER_18,2026-02-13,117,17.9,2026-03-05
30007042,SERVICIO DE MANTENIMENTO PREVENTIVO A CA,CLUSTER_4,2025-11-13,209,17.9,2025-11-28
30009419,RETEN P/MOLOTE 100-215301,CLUSTER_18,2026-02-12,118,17.9,2026-03-04
30009419,RODAMIENTO 534176,CLUSTER_18,2026-02-12,118,17.9,2026-03-04
30010153,ESPEJO CONCAVO 8PUL 1648500,CLUSTER_18,2026-02-13,117,17.9,2026-03-05
30010153,LLANTA CARGO POWER CGC 108 11R24.5,CLUSTER_18,2026-02-13,117,17.9,2026-03-05
30010153,SERVICIO DE MANTENIMENTO PREVENTIVO A CA,CLUSTER_4,2025-11-13,209,17.9,2025-11-28
30010160,CANALON EXTENCION 440.82300,CLUSTER_18,2026-02-13,117,17.9,2026-03-05
30010160,GANCHO P/CANALON 020.82650,CLUSTER_18,2026-02-13,117,17.9,2026-03-05
30010160,KIT VALVULA CONTROL 990287-000,CLUSTER_18,2026-02-13,117,17.9,2026-03-05
30010160,LIGA P/CANALON 020.82654,CLUSTER_18,2026-02-13,117,17.9,2026-03-05
30011666,ADHESIVO EPOXICO 495-03 SUPER BONDER,CLUSTER_18,2025-07-01,344,17.9,2025-07-31
30011666,BATERIA AA 1.5V ALCALINA,CLUSTER_18,2025-06-26,349,17.9,2025-07-26
30011941,RODAMIENTO P/OLLA 220-1504440,CLUSTER_18,2025-11-05,217,17.9,2025-12-10
30012191,LLANTA CARGO POWER CGC 108 11R24.5,CLUSTER_18,2026-02-13,117,17.9,2026-03-05
30012225,VALVULA BOLA 1/2PUL CIERRE RAPIDO,CLUSTER_18,2025-07-10,335,17.9,2025-08-09
30012331,FILTRO ACEITE 200V05504-0122,CLUSTER_18,2025-07-02,343,17.9,2025-08-01
30012331,FILTRO COMBUSTIBLE WG9925550212,CLUSTER_18,2025-07-02,343,17.9,2025-08-01
30012331,FILTRO UREA 202V27120-0066,CLUSTER_18,2025-07-02,343,17.9,2025-08-01
30012331,VALVULA BOLA 3/4PUL CIERRE RAPIDO,CLUSTER_18,2025-07-02,343,17.9,2025-08-01
30012603,ACUMULADOR 12V 860AMP 4DLT 8C-3622,CLUSTER_18,2025-09-29,254,17.9,2025-10-29
30012606,RODAMIENTO P/OLLA 220-1504440,CLUSTER_18,2025-10-07,246,17.9,2025-11-06
30012857,MANGUERA P/SOPLETEAR SISTEMA NEUMATICO,CLUSTER_18,2025-07-04,341,17.9,2025-08-03
30012857,PISTOLA NEUMATICAPPA 1/4PUL P/SOPLETEAR,CLUSTER_18,2025-07-04,341,17.9,2025-08-03
30013411,FILTRO ACEITE 200V05504-0122,CLUSTER_18,2025-07-01,344,17.9,2025-07-31
30009420,FERRUL P/MANG. 1 Y 2 REFUERZOS TRENZADOS,CLUSTER_4,2025-11-11,211,17.8,2025-11-26
30010147,FILTRO DE ACEITE,CLUSTER_4,2025-07-21,324,17.8,2025-08-20
30010150,VENTILADOR ENFRIAMIENTO 409 337,CLUSTER_4,2025-11-08,214,17.8,2025-11-23
30010159,MANGUERA DE BOMBA SUSTRAN,CLUSTER_4,2025-07-24,321,17.8,2025-08-23
30011601,MANGUERA P/SOPLETEAR SISTEMA NEUMATICO,CLUSTER_18,2025-09-11,272,17.8,2025-10-11
30012331,PINTURA AEROSOL AZUL BLUECOUNTRY,CLUSTER_18,2025-06-25,350,17.8,2025-07-25
30013410,FILTRO AIRE WG9X25190061/1,CLUSTER_18,2025-06-24,351,17.8,2025-07-24
30013410,FILTRO UREA 202V27120-0066,CLUSTER_18,2025-06-24,351,17.8,2025-07-24
30004399,ACEITE PARA DIESEL,CLUSTER_4,2025-06-10,365,17.7,2025-07-10
30011601,LLANTA 315/80R22.5ADC53 MIXTO TRACCION,CLUSTER_18,2025-09-01,282,17.7,2025-10-01
30012603,BRIDA 660-00703,CLUSTER_18,2025-09-05,278,17.7,2025-10-05
30012603,BRIDA 660-00704,CLUSTER_18,2025-09-05,278,17.7,2025-10-05
30012603,CABLE CONTROL 380-00823,CLUSTER_18,2025-09-05,278,17.7,2025-10-05
30012603,HORQUILLA P/CABLE D/OLLA 020.00800,CLUSTER_18,2025-09-05,278,17.7,2025-10-05
30012603,INTERRUPTOR SELECTOR MOMENTANEO 2608500,CLUSTER_18,2025-09-05,278,17.7,2025-10-05
30012603,SERVICIO DE MANTENIMENTO EQUIPO MOVIL TR,CLUSTER_4,2026-02-17,113,17.7,2026-03-04
30012604,SERVICIO DE MANTENIMENTO EQUIPO MOVIL TR,CLUSTER_4,2026-02-17,113,17.7,2026-03-04
30012605,SERVICIO DE MANTENIMENTO EQUIPO MOVIL TR,CLUSTER_4,2026-02-17,113,17.7,2026-03-04
30012606,SERVICIO DE MANTENIMENTO EQUIPO MOVIL TR,CLUSTER_4,2026-02-17,113,17.7,2026-03-04
30004385,ACEITE HIDRAULICO,CLUSTER_4,2025-05-28,378,17.6,2025-06-27
30004399,MANGUERA,CLUSTER_4,2025-05-28,378,17.6,2025-06-27
30004415,GRASERA,CLUSTER_4,2025-05-31,375,17.6,2025-06-30
30004415,TORNILLERIA,CLUSTER_4,2025-05-31,375,17.6,2025-06-30
30004414,PLAFONES,CLUSTER_4,2025-05-22,384,17.5,2025-06-21
30004437,PLAFON P/LUZ REDONDO 4PUL ROJO 2250-1RA,CLUSTER_18,2026-02-16,114,17.5,2026-03-03
30004437,PLAFON REDONDO 4PUL AMBAR 2972900,CLUSTER_18,2026-02-16,114,17.5,2026-03-03
30004437,PLAFON REDONDO 4PUL BLANCO 2973100,CLUSTER_18,2026-02-16,114,17.5,2026-03-03
30004441,PLAFONES,CLUSTER_4,2025-05-22,384,17.5,2025-06-21
30012224,GANCHO P/CANALON 020.82650,CLUSTER_18,2025-06-07,368,17.5,2025-07-07
30012224,LIGA P/CANALON 020.82654,CLUSTER_18,2025-06-07,368,17.5,2025-07-07
30012224,LLANTA 385/65 R22.5 AM15,CLUSTER_18,2025-06-07,368,17.5,2025-07-07
30012225,NAVAJA P/SHEETRACK MANUAL,CLUSTER_18,2025-06-20,355,17.5,2025-07-20
30012244,PISTOLA NEUMATICAPPA 1/4PUL P/SOPLETEAR,CLUSTER_18,2025-06-11,364,17.5,2025-07-11
30012248,BARBIQUEJO PCASCO C BARB003/MSA10124238,CLUSTER_18,2025-06-10,365,17.5,2025-07-10
30012248,LAMPARA D/REVERSA,CLUSTER_18,2025-06-19,356,17.5,2025-07-19
30012331,BARBIQUEJO PCASCO C BARB003/MSA10124238,CLUSTER_18,2025-06-10,365,17.5,2025-07-10
30012862,2DO METRO ADICIONAL,CLUSTER_4,2025-05-23,383,17.5,2025-06-22
30004385,ANTICONGELANTE,CLUSTER_4,2025-05-14,392,17.3,2025-06-13
30004385,BOMBA DE AGUA,CLUSTER_4,2025-05-14,392,17.3,2025-06-13
30004399,AJUSTE DE BALATAS,CLUSTER_4,2025-05-13,393,17.3,2025-06-12
30004399,ENGRASADO,CLUSTER_4,2025-05-13,393,17.3,2025-06-12
30004414,MANGUERA DE AGUA,CLUSTER_4,2025-04-28,408,17.3,2025-05-28
30004430,MANGUERA DE AIRE,CLUSTER_4,2025-05-14,392,17.3,2025-06-13
30006614,2DO METRO ADICIONAL,CLUSTER_4,2025-06-27,348,17.3,2025-07-27
30007040,2DO METRO ADICIONAL,CLUSTER_4,2025-06-27,348,17.3,2025-07-27
30009626,GRASA XHP 222 15.9KG,CLUSTER_4,2025-10-20,233,17.3,2025-11-04
30009627,SERVICIO EXTINTORES -EXTINTORES DE 2.2 K,CLUSTER_4,2025-06-27,348,17.3,2025-07-27
30010153,BALERO PILOTO	,CLUSTER_4,2025-10-27,226,17.3,2025-11-11
30010155,BALERO PILOTO	,CLUSTER_4,2025-10-27,226,17.3,2025-11-11
30010155,PRENSA	,CLUSTER_4,2025-10-27,226,17.3,2025-11-11
30011601,GRASA XHP 222 15.9KG,CLUSTER_4,2026-02-05,125,17.3,2026-02-20
30011601,SERVICIO DE MANTENIMENTO EQUIPO MOVIL TR,CLUSTER_4,2026-02-03,127,17.3,2026-02-18
30011788,LLANTA 385/65 R22.5 AM15,CLUSTER_18,2025-10-27,226,17.3,2025-12-01
30011791,RODAMIENTO P/OLLA 220-1504440,CLUSTER_18,2025-10-09,244,17.3,2025-11-13
30011940,VALVULA 1/4PUL 3VIAS 260.82404,CLUSTER_18,2025-10-23,230,17.3,2025-11-27
30011940,VALVULA REGULADOR P/AIRE 6B214 4ZM08 21B,CLUSTER_18,2025-10-23,230,17.3,2025-11-27
30011940,VALVULA SEGURIDAD 90PSI 9889K,CLUSTER_18,2025-10-23,230,17.3,2025-11-27
30012223,FILTRO ACEITE 200V05504-0122,CLUSTER_18,2025-05-05,401,17.3,2025-06-04
30012223,FILTRO AIRE WG9X25190061/1,CLUSTER_18,2025-05-02,404,17.3,2025-06-01
30012223,FILTRO AIRE WG9X25190061/2,CLUSTER_18,2025-05-02,404,17.3,2025-06-01
30012223,FILTRO COMBUSTIBLE 201V12503-0062,CLUSTER_18,2025-05-02,404,17.3,2025-06-01
30012223,FILTRO UREA 202V27120-0066,CLUSTER_18,2025-05-02,404,17.3,2025-06-01
30012224,ACUMULADOR 12V 860AMP 4DLT 8C-3622,CLUSTER_18,2025-05-02,404,17.3,2025-06-01
30012224,MANGUERA P/SOPLETEAR SISTEMA NEUMATICO,CLUSTER_18,2025-05-02,404,17.3,2025-06-01
30012224,PISTOLA NEUMATICAPPA 1/4PUL P/SOPLETEAR,CLUSTER_18,2025-05-02,404,17.3,2025-06-01
30012224,VALVULA BOLA 1PUL CIERRE RAPIDO,CLUSTER_18,2025-06-04,371,17.3,2025-07-04
30012225,BATERIA AAA 1.5V ALCALINA,CLUSTER_18,2025-05-20,386,17.3,2025-06-19
30012225,LAMPARA D/MANO 12 LED URR7L2C,CLUSTER_18,2025-05-20,386,17.3,2025-06-19
30012226,BATERIA AAA 1.5V ALCALINA,CLUSTER_18,2025-06-05,370,17.3,2025-07-05
30012226,SEGURO P/GIRO CANALON 540.00259,CLUSTER_18,2025-05-30,376,17.3,2025-06-29
30012245,GANCHO P/CANALON 020.82650,CLUSTER_18,2025-05-29,377,17.3,2025-06-28
30012245,PLAFON REDONDO 4PUL BLANCO 2973100,CLUSTER_18,2025-05-29,377,17.3,2025-06-28
30012245,VALVULA BOLA 1 1/4PUL CIERRE RAPIDO,CLUSTER_18,2025-06-04,371,17.3,2025-07-04
30012247,CRUCETA MIXTA 660-127510,CLUSTER_18,2025-05-06,400,17.3,2025-06-05
30012248,RODAMIENTO P/OLLA 220-1504440,CLUSTER_18,2025-05-13,393,17.3,2025-06-12
30012250,MANGUERA P/SOPLETEAR SISTEMA NEUMATICO,CLUSTER_18,2025-06-03,372,17.3,2025-07-03
30012250,PISTOLA NEUMATICAPPA 1/4PUL P/SOPLETEAR,CLUSTER_18,2025-06-03,372,17.3,2025-07-03
30012330,ACUMULADOR 12V 860AMP 4DLT 8C-3622,CLUSTER_18,2025-04-28,408,17.3,2025-05-28
30012331,KIT SELLOS BOMBA 990089,CLUSTER_18,2025-05-30,376,17.3,2025-06-29
30012331,KIT VALVULA CONTROL 990287-000,CLUSTER_18,2025-05-14,392,17.3,2025-06-13
30012331,NAVAJA P/SHEETRACK MANUAL,CLUSTER_18,2025-05-13,393,17.3,2025-06-12
30012489,HORQUILLA P/CABLE D/OLLA 020.00800,CLUSTER_18,2025-10-10,243,17.3,2025-11-14
30012511,RODAMIENTO HM212047,CLUSTER_18,2025-10-10,243,17.3,2025-11-14
30012511,TAZA P/RODAMIENTO 212011,CLUSTER_18,2025-10-10,243,17.3,2025-11-14
30012512,GANCHO P/CANALON 020.82650,CLUSTER_18,2025-10-28,225,17.3,2025-12-02
30012512,LIGA P/CANALON 020.82654,CLUSTER_18,2025-10-28,225,17.3,2025-12-02
30012512,PLAFON P/LUZ REDONDO 4PUL ROJO 2250-1RA,CLUSTER_18,2025-10-28,225,17.3,2025-12-02
30012512,VALVULA BOLA 1PUL CIERRE RAPIDO,CLUSTER_18,2025-10-28,225,17.3,2025-12-02
30012603,SERVICIO DE MANTENIMENTO PREVENTIVO A CA,CLUSTER_4,2026-02-03,127,17.3,2026-02-18
30012859,MANGUERA P/SOPLETEAR SISTEMA NEUMATICO,CLUSTER_18,2025-05-07,399,17.3,2025-06-06
30012859,PISTOLA NEUMATICAPPA 1/4PUL P/SOPLETEAR,CLUSTER_18,2025-05-07,399,17.3,2025-06-06
30004437,LLANTA CARGO POWER CGC 108 11R24.5,CLUSTER_18,2026-02-13,117,17.2,2026-02-28
30006169,BRIDA 660-00704,CLUSTER_18,2026-02-11,119,17.2,2026-02-26
30006169,CRUZETA 660-00760,CLUSTER_18,2026-02-11,119,17.2,2026-02-26
30006169,JUEGO D/SELLOS P/BOMBA 990090SK,CLUSTER_18,2026-02-11,119,17.2,2026-02-26
30006617,LLANTA 11R24.5  GA336 MIXTO 16C,CLUSTER_18,2026-02-12,118,17.2,2026-02-27
30011666,FILTRO ACEITE 200V05504-0122,CLUSTER_18,2025-04-08,428,17.2,2025-05-08
30011666,FILTRO AIRE 711W61900-0051/5.,CLUSTER_18,2025-04-08,428,17.2,2025-05-08
30011666,FILTRO AIRE WG9X25190061/2,CLUSTER_18,2025-04-08,428,17.2,2025-05-08
30011666,FILTRO COMBUSTIBLE 201V12503-0062,CLUSTER_18,2025-04-08,428,17.2,2025-05-08
30011666,FILTRO UREA 202V27120-0066,CLUSTER_18,2025-04-08,428,17.2,2025-05-08
30011666,PINTURA AEROSOL GRIS,CLUSTER_18,2025-03-28,439,17.2,2025-04-27
30011667,ACUMULADOR 12V 860AMP 4DLT 8C-3622,CLUSTER_18,2025-04-08,428,17.2,2025-05-08
30011667,MANGO EXTENSION P/CEPILLO MOD.10548,CLUSTER_18,2024-11-28,559,17.2,2024-12-28
30011788,INTERRUPTOR SELECTOR MOMENTANEO 2608500,CLUSTER_18,2025-09-30,253,17.2,2025-11-04
30011788,LAMPARA D/REVERSA,CLUSTER_18,2025-09-30,253,17.2,2025-11-04
30011790,BARBIQUEJO PCASCO C BARB003/MSA10124238,CLUSTER_18,2025-10-08,245,17.2,2025-11-12
30011940,LLANTA RENOVADA 11R24.5TRA VM530L,CLUSTER_18,2025-10-02,251,17.2,2025-11-06
30011941,ACUMULADOR 12V 860AMP 4DLT 8C-3622,CLUSTER_18,2025-09-20,263,17.2,2025-10-25
30012223,VALVULA BOLA 1 1/4PUL CIERRE RAPIDO,CLUSTER_18,2025-03-07,460,17.2,2025-04-06
30012223,VALVULA BOLA 3/4PUL CIERRE RAPIDO,CLUSTER_18,2025-03-21,446,17.2,2025-04-20
30012224,ADHESIVO EPOXICO 495-03 SUPER BONDER,CLUSTER_18,2024-12-20,537,17.2,2025-01-19
30012224,MANGO EXTENSION P/CEPILLO MOD.10548,CLUSTER_18,2024-11-27,560,17.2,2024-12-27
30012224,VALVULA BOLA 1/2PUL CIERRE RAPIDO,CLUSTER_18,2025-03-14,453,17.2,2025-04-13
30012224,VALVULA BOLA 3/4PUL CIERRE RAPIDO,CLUSTER_18,2025-03-14,453,17.2,2025-04-13
30012225,CRUZETA 5-153X,CLUSTER_18,2025-01-29,497,17.2,2025-02-28
30012225,FILTRO AIRE WG9X25190061/2,CLUSTER_18,2025-04-15,421,17.2,2025-05-15
30012225,LAMPARA D/REVERSA,CLUSTER_18,2025-04-11,425,17.2,2025-05-11
30012225,MANGUERA P/SOPLETEAR SISTEMA NEUMATICO,CLUSTER_18,2025-04-09,427,17.2,2025-05-09
30012225,PINTURA AEROSOL GRIS,CLUSTER_18,2025-02-25,470,17.2,2025-03-27
30012225,PISTOLA NEUMATICAPPA 1/4PUL P/SOPLETEAR,CLUSTER_18,2025-04-09,427,17.2,2025-05-09
30012226,GANCHO P/CANALON 020.82650,CLUSTER_18,2025-02-17,478,17.2,2025-03-19
30012226,LIGA P/CANALON 020.82654,CLUSTER_18,2025-02-17,478,17.2,2025-03-19
30012227,BRIDA 660-00703,CLUSTER_18,2025-04-05,431,17.2,2025-05-05
30012227,BRIDA 660-00704,CLUSTER_18,2025-04-05,431,17.2,2025-05-05
30012227,CRUCETA MIXTA 660-127510,CLUSTER_18,2025-04-05,431,17.2,2025-05-05
30012227,CRUZETA 660-00760,CLUSTER_18,2025-04-05,431,17.2,2025-05-05
30012227,KEY RESTAURADADOR DE VINIL 1,CLUSTER_18,2025-04-05,431,17.2,2025-05-05
30012227,MANGO EXTENSION P/CEPILLO MOD.10548,CLUSTER_18,2024-12-09,548,17.2,2025-01-08
30012227,RODAMIENTO P/OLLA 220-1504440,CLUSTER_18,2025-04-05,431,17.2,2025-05-05
30012242,GANCHO P/CANALON 020.82650,CLUSTER_18,2025-01-14,512,17.2,2025-02-13
30012242,LIGA P/CANALON 020.82654,CLUSTER_18,2025-01-14,512,17.2,2025-02-13
30012242,LIMPIADOR PARABRISAS 18PUL,CLUSTER_18,2024-12-20,537,17.2,2025-01-19
30012243,ACUMULADOR RECARGABLE 15PLACA C/TORNILLO,CLUSTER_18,2025-01-29,497,17.2,2025-02-28
30012243,FLECHA BOMBA 17PUL 660.00717,CLUSTER_18,2025-03-14,453,17.2,2025-04-13
30012243,LLANTA 385/65 R22.5 AM15,CLUSTER_18,2025-03-07,460,17.2,2025-04-06
30012245,BARBIQUEJO PCASCO C BARB003/MSA10124238,CLUSTER_18,2025-02-21,474,17.2,2025-03-23
30012245,CRUCETA MIXTA 660-127510,CLUSTER_18,2025-04-11,425,17.2,2025-05-11
30012245,FILTRO ACEITE 200V05504-0122,CLUSTER_18,2025-04-21,415,17.2,2025-05-21
30012245,FILTRO COMBUSTIBLE WG9925550212,CLUSTER_18,2025-04-21,415,17.2,2025-05-21
30012245,LLANTA 385/65 R22.5 AM15,CLUSTER_18,2025-03-25,442,17.2,2025-04-24
30012245,MANGO EXTENSION P/CEPILLO MOD.10548,CLUSTER_18,2024-12-09,548,17.2,2025-01-08
30012247,VALVULA BOLA 1/2PUL CIERRE RAPIDO,CLUSTER_18,2025-01-29,497,17.2,2025-02-28
30012247,VALVULA SEGURIDAD 90PSI 9889K,CLUSTER_18,2025-01-29,497,17.2,2025-02-28
30012248,GANCHO P/CANALON 020.82650,CLUSTER_18,2025-02-06,489,17.2,2025-03-08
30012248,LIGA P/CANALON 020.82654,CLUSTER_18,2025-02-06,489,17.2,2025-03-08
30012249,BRIDA 660-00704,CLUSTER_18,2025-02-13,482,17.2,2025-03-15
30012250,BARBIQUEJO PCASCO C BARB003/MSA10124238,CLUSTER_18,2025-02-21,474,17.2,2025-03-23
30012250,FILTRO ACEITE 200V05504-0122,CLUSTER_18,2025-02-26,469,17.2,2025-03-28
30012250,FILTRO COMBUSTIBLE 201V12503-0062,CLUSTER_18,2025-02-26,469,17.2,2025-03-28
30012250,FILTRO COMBUSTIBLE WG9925550212,CLUSTER_18,2025-02-26,469,17.2,2025-03-28
30012250,FILTRO UREA 202V27120-0066,CLUSTER_18,2025-02-26,469,17.2,2025-03-28
30012250,GANCHO P/CANALON 020.82650,CLUSTER_18,2025-02-13,482,17.2,2025-03-15
30012250,LIGA P/CANALON 020.82654,CLUSTER_18,2025-02-13,482,17.2,2025-03-15
30012250,MANGO EXTENSION P/CEPILLO MOD.10548,CLUSTER_18,2024-12-09,548,17.2,2025-01-08
30012250,VALVULA BOLA 1 1/4PUL CIERRE RAPIDO,CLUSTER_18,2025-01-22,504,17.2,2025-02-21
30012251,FILTRO ACEITE 200V05504-0122,CLUSTER_18,2024-12-06,551,17.2,2025-01-05
30012329,BARBIQUEJO PCASCO C BARB003/MSA10124238,CLUSTER_18,2025-02-21,474,17.2,2025-03-23
30012329,FILTRO ACEITE 200V05504-0122,CLUSTER_18,2025-02-26,469,17.2,2025-03-28
30012329,FILTRO AIRE 711W61900-0051/5.,CLUSTER_18,2025-02-26,469,17.2,2025-03-28
30012329,FILTRO COMBUSTIBLE 201V12503-0062,CLUSTER_18,2025-02-26,469,17.2,2025-03-28
30012329,FILTRO COMBUSTIBLE WG9925550212,CLUSTER_18,2025-02-26,469,17.2,2025-03-28
30012329,FILTRO UREA 202V27120-0066,CLUSTER_18,2025-02-26,469,17.2,2025-03-28
30012329,LLANTA 315/80R22.5ADC53 MIXTO TRACCION,CLUSTER_18,2025-03-13,454,17.2,2025-04-12
30012329,MANGO EXTENSION P/CEPILLO MOD.10548,CLUSTER_18,2024-12-09,548,17.2,2025-01-08
30012330,ANTICONGELANTE FLEETGUARD CONCENTRADO CC,CLUSTER_18,2024-12-05,552,17.2,2025-01-04
30012330,BRIDA 660-00704,CLUSTER_18,2025-04-02,434,17.2,2025-05-02
30012330,CRUZETA 5-153X,CLUSTER_18,2025-04-02,434,17.2,2025-05-02
30012330,FILTRO COMBUSTIBLE 201V12503-0062,CLUSTER_18,2024-12-05,552,17.2,2025-01-04
30012331,CRUZETA 5-153X,CLUSTER_18,2025-04-05,431,17.2,2025-05-05
30012331,RODAMIENTO P/OLLA 220-1504440,CLUSTER_18,2025-04-05,431,17.2,2025-05-05
30012484,BARBIQUEJO PCASCO C BARB003/MSA10124238,CLUSTER_18,2025-10-08,245,17.2,2025-11-12
30012487,BARBIQUEJO PCASCO C BARB003/MSA10124238,CLUSTER_18,2025-10-08,245,17.2,2025-11-12
30012487,LLANTA CARGO POWER CGC 108 11R24.5,CLUSTER_18,2025-10-08,245,17.2,2025-11-12
30012513,LLANTA 315/80R22.5ADC53 MIXTO TRACCION,CLUSTER_18,2025-10-04,249,17.2,2025-11-08
30012606,BRIDA 660-00704,CLUSTER_18,2025-08-26,288,17.2,2025-09-25
30012606,CABLE CONTROL 380-00823,CLUSTER_18,2025-08-26,288,17.2,2025-09-25
30012606,CRUZETA 660-00760,CLUSTER_18,2025-08-26,288,17.2,2025-09-25
30012606,HORQUILLA P/CABLE D/OLLA 020.00800,CLUSTER_18,2025-08-26,288,17.2,2025-09-25
30012836,ADHESIVO EPOXICO 495-03 SUPER BONDER,CLUSTER_18,2024-07-18,692,17.2,2024-08-17
30012836,BRIDA 660-00703,CLUSTER_18,2024-05-23,748,17.2,2024-06-22
30012836,BRIDA 660-00704,CLUSTER_18,2024-05-24,747,17.2,2024-06-23
30012836,FLECHA BOMBA 17PUL 660.00717,CLUSTER_18,2024-05-23,748,17.2,2024-06-22
30012836,KEY RESTAURADADOR DE VINIL 1,CLUSTER_18,2024-08-28,651,17.2,2024-09-27
30012836,LAMPARA D/REVERSA,CLUSTER_18,2024-07-02,708,17.2,2024-08-01
30012836,MANGO EXTENSION P/CEPILLO MOD.10548,CLUSTER_18,2024-05-20,751,17.2,2024-06-19
30012837,LAMPARA D/REVERSA,CLUSTER_18,2024-08-21,658,17.2,2024-09-20
30012837,VALVULA BOLA 1 1/4PUL CIERRE RAPIDO,CLUSTER_18,2024-08-21,658,17.2,2024-09-20
30012856,SEGURO P/GIRO CANALON 540.00259,CLUSTER_18,2024-05-21,750,17.2,2024-06-20
30013411,BARBIQUEJO PCASCO C BARB003/MSA10124238,CLUSTER_18,2025-02-21,474,17.2,2025-03-23
30013411,FILTRO AIRE WG9X25190061/1,CLUSTER_18,2025-02-17,478,17.2,2025-03-19
30013411,FILTRO AIRE WG9X25190061/2,CLUSTER_18,2025-02-17,478,17.2,2025-03-19
30013411,MANGO EXTENSION P/CEPILLO MOD.10548,CLUSTER_18,2024-12-09,548,17.2,2025-01-08
30007037,Amarre,CLUSTER_4,2025-10-13,240,17.1,2025-10-28
30007037,CAMARA DE AIRE	,CLUSTER_4,2025-10-13,240,17.1,2025-10-28
30007037,TORNILLO DE CENTRO	,CLUSTER_4,2025-10-13,240,17.1,2025-10-28
30007038,SERVICIO A DOMICILIO,CLUSTER_4,2025-10-17,236,17.1,2025-11-01
30010145,ANTICONGELANTE	,CLUSTER_4,2025-06-11,364,17.1,2025-07-11
30010145,FILTRO 	,CLUSTER_4,2025-06-11,364,17.1,2025-07-11
30010145,MANGUERA DE ACEITE 	,CLUSTER_4,2025-06-11,364,17.1,2025-07-11
30010145,MANGUERA DE AGUA 	,CLUSTER_4,2025-06-11,364,17.1,2025-07-11
30010145,PRENSA 	,CLUSTER_4,2025-06-11,364,17.1,2025-07-11
30010151,DESPONCHE,CLUSTER_4,2025-10-17,236,17.1,2025-11-01
30010151,PIVOTE,CLUSTER_4,2025-10-17,236,17.1,2025-11-01
30010151,SERVICIO A DOMICILIO,CLUSTER_4,2025-10-17,236,17.1,2025-11-01
30010152,DESPONCHE,CLUSTER_4,2025-10-17,236,17.1,2025-11-01
30010152,PIVOTE,CLUSTER_4,2025-10-17,236,17.1,2025-11-01
30010152,SERVICIO A DOMICILIO,CLUSTER_4,2025-10-17,236,17.1,2025-11-01
30011393,SERVICIO DE LIMPIEZA INTERIOR DE OLLA RE,CLUSTER_4,2025-10-13,240,17.1,2025-10-28
30011791,LIMPIADOR ELECTRICO SILIJET E-7 PLUS,CLUSTER_18,2025-09-17,266,17.1,2025-10-22
30012485,LLANTA 385/65 R22.5 AM15,CLUSTER_18,2025-09-17,266,17.1,2025-10-22
30012836,BATERIA AA 1.5V ALCALINA,CLUSTER_18,2024-02-03,858,17.1,2024-03-04
30012836,CINCEL CORTE FRIO 1PULX10PUL,CLUSTER_18,2024-02-26,835,17.1,2024-03-27
30012836,PORTA FUSIBLE TIPO CLAVIJA 3198800,CLUSTER_18,2024-02-13,848,17.1,2024-03-14
30012856,CANDADO MASTER 3,CLUSTER_18,2024-03-01,831,17.1,2024-03-31
30012992,BULB AMBER S8 12.8-14V = 1944000,CLUSTER_4,2025-04-21,415,17.1,2025-05-21
30012992,CABLE AUTOMOTRIZ CAL. 14 ROJO/NEGRO,CLUSTER_4,2025-04-21,415,17.1,2025-05-21
30012992,CINTA AISLANTE TEMPLEX 20401215 165 NEGR,CLUSTER_4,2025-04-21,415,17.1,2025-05-21
30012992,CINTILLO 50 LBS 8 NEGRO,CLUSTER_4,2025-04-21,415,17.1,2025-05-21
30004428,Servicio de desponche,CLUSTER_4,2025-08-21,293,17.0,2025-09-10
30009630,SERVICIO DE MANTENIMENTO PREVENTIVO A CA,CLUSTER_4,2025-10-07,246,17.0,2025-10-22
30012489,BRIDA 660-00703,CLUSTER_18,2025-09-04,279,17.0,2025-10-09
30012489,CRUCETA MIXTA 660-127510,CLUSTER_18,2025-09-04,279,17.0,2025-10-09
30012489,CRUZETA 660-00760,CLUSTER_18,2025-09-04,279,17.0,2025-10-09
30012489,LLANTA 385/65 R22.5 AM15,CLUSTER_18,2025-09-06,277,17.0,2025-10-11
30012511,CRUCETA MIXTA 660-127510,CLUSTER_18,2025-09-04,279,17.0,2025-10-09
30012511,LLANTA RENOVADA 11R24.5TRA VM530L,CLUSTER_18,2025-09-12,271,17.0,2025-10-17
30012512,MANGUERA P/SOPLETEAR SISTEMA NEUMATICO,CLUSTER_18,2025-09-05,278,17.0,2025-10-10
30012512,PUNTA P/AIRE SARGENTO,CLUSTER_18,2025-09-05,278,17.0,2025-10-10
30012835,CINCEL CORTE FRIO 1PULX10PUL,CLUSTER_18,2024-01-08,884,17.0,2024-02-07
30012835,VALVULA BOLA 3/4PUL CIERRE RAPIDO,CLUSTER_18,2023-09-26,988,17.0,2023-10-26
30012836,LAMPARA D/MANO 12 LED URR7L2C,CLUSTER_18,2023-10-11,973,17.0,2023-11-10
30004385,ACEITE DE MOTOR,CLUSTER_4,2025-04-11,425,16.9,2025-05-11
30004385,CONECTORES DE AIRE,CLUSTER_4,2025-04-11,425,16.9,2025-05-11
30009418,BALERO	,CLUSTER_4,2025-09-26,257,16.9,2025-10-11
30011393,Traslado de llantas a samalayuca,CLUSTER_4,2025-09-30,253,16.9,2025-10-15
